Getting all .java files in /Users/tamycova/SoftwareAnalytics/Lambda/dubbo including those in subdirectories 
1229 java files in ./dubbo
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/merger/MergerFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/merger/SetMerger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/merger/ShortArrayMerger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/Merger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/router/condition/ConditionRouter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/router/condition/ConditionRouterFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/router/file/FileRouterFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/router/MockInvokersSelector.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/router/script/ScriptRouter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/router/script/ScriptRouterFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/Router.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/RouterFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/RuleConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/AbstractClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/AvailableCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/AvailableClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/BroadcastCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/BroadcastClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/ClusterUtils.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailbackCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailbackClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailfastCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailfastClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailoverCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailoverClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailsafeCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/FailsafeClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/ForkingCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/ForkingClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/MergeableCluster.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/MergeableClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/wrapper/MockClusterInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/wrapper/MockClusterWrapper.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/configurator/absent/AbsentConfiguratorTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/configurator/override/OverrideConfiguratorTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/filter/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/filter/DemoServiceLocal.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/filter/DemoServiceMock.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/filter/DemoServiceStub.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/filter/MockService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/loadbalance/LoadBalanceTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/merger/ResultMergerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/router/condition/ConditionRouterTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/router/file/FileRouterEngineTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/router/MockInvoker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/router/script/ScriptRouterTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/StickyTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/AbstractClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/ClusterUtilsTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/FailbackClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/FailfastClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/FailoverClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/FailSafeClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/ForkingClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/Menu.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/MenuService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/wrapper/MockClusterInvokerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-cluster/src/test/java/com/alibaba/dubbo/rpc/cluster/support/wrapper/MyMockException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/beanutil/JavaBeanAccessor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/beanutil/JavaBeanDescriptor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/beanutil/JavaBeanSerializeUtil.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/bytecode/ClassGenerator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/bytecode/Mixin.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/bytecode/NoSuchMethodException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/bytecode/NoSuchPropertyException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/bytecode/Proxy.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/bytecode/Wrapper.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/compiler/Compiler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/compiler/support/AbstractCompiler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/compiler/support/AdaptiveCompiler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/compiler/support/ClassUtils.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/compiler/support/JavassistCompiler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/compiler/support/JdkCompiler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/Constants.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/Activate.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/Adaptive.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/ExtensionFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/ExtensionLoader.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/factory/AdaptiveExtensionFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/factory/SpiExtensionFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/SPI.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/extension/support/ActivateComparator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/Extension.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/io/Bytes.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/io/StreamUtils.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/io/UnsafeByteArrayInputStream.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/io/UnsafeByteArrayOutputStream.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/io/UnsafeStringReader.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/io/UnsafeStringWriter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/GenericJSONConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/J2oVisitor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSON.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONArray.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONConverter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONNode.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONObject.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONReader.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONToken.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONVisitor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/JSONWriter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/ParseException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/json/Yylex.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/jcl/JclLogger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/jcl/JclLoggerAdapter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/jdk/JdkLogger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/jdk/JdkLoggerAdapter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/Level.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/log4j/Log4jLogger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/log4j/Log4jLoggerAdapter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/Logger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/LoggerAdapter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/LoggerFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/slf4j/Slf4jLogger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/slf4j/Slf4jLoggerAdapter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/logger/support/FailsafeLogger.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/Node.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/Parameters.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-common/src/main/java/com/alibaba/dubbo/common/Resetable.java
